"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Volkswagen Vehículos Comerciales Multivan The Original 2.0 TDI 150CV DSG","","8,2","9,3","214,0","243,0"
"Volkswagen Vehículos Comerciales Transporter 6.1 Furgón Corto 2.0 TDI 110 CV","","7,5","7,5","197,0","197,0"
"Volkswagen Vehículos Comerciales Transporter 6.1 Furgón Corto 2.0 TDI 150CV","","7,5","7,5","197,0","197,0"
"Volkswagen Vehículos Comerciales Transporter 6.1 Furgón Corto 2.0 TDI 150CV 4MO","","7,9","7,9","208,0","208,0"
"Volkswagen Vehículos Comerciales Transporter 6.1 Furgón Corto 2.0 TDI 150CV DSG","","8,1","8,1","211,0","211,0"
"Volkswagen Vehículos Comerciales Transporter 6.1 Furgón Corto 2.0 TDI 150CV DSG 4MO","","8,9","8,9","232,0","232,0"
"Volkswagen Vehículos Comerciales Transporter 6.1 Furgón Largo 2.0 150CV DSG","","8,1","8,1","213,0","213,0"
"Volkswagen Vehículos Comerciales Transporter 6.1 Furgón Largo 2.0 150CV DSG 4MO","","8,9","8,9","234,0","234,0"
"Volkswagen Vehículos Comerciales Transporter 6.1 Furgón Largo 2.0 TDI 110CV","","7,6","7,6","199,0","199,0"
"Volkswagen Vehículos Comerciales Transporter 6.1 Furgón Largo 2.0 TDI 150CV","","7,6","7,6","199,0","199,0"
"Volkswagen Vehículos Comerciales Transporter 6.1 Furgón Largo 2.0 TDI 150CV 4MO","","8,0","8,0","209,0","209,0"
"Volkswagen Vehículos Comerciales Transporter 6.1 Kombi Corto 2.0 TDI 110CV","","7,3","7,3","192,0","192,0"
"Volkswagen Vehículos Comerciales Transporter 6.1 Kombi Corto 2.0 TDI 150CV","","7,3","7,3","191,0","191,0"
"Volkswagen Vehículos Comerciales Transporter 6.1 Kombi Corto 2.0 TDI 150CV 4MO","","7,8","7,8","204,0","204,0"
"Volkswagen Vehículos Comerciales Transporter 6.1 Kombi Corto 2.0 TDI 150CV DSG","","7,8","7,8","204,0","204,0"
"Volkswagen Vehículos Comerciales Transporter 6.1 Kombi Corto 2.0 TDI 150CV DSG 4MO","","8,3","8,3","217,0","217,0"
"Volkswagen Vehículos Comerciales Transporter 6.1 Kombi Largo 2.0 TDI 110CV","","7,4","7,4","194,0","194,0"
"Volkswagen Vehículos Comerciales Transporter 6.1 Kombi Largo 2.0 TDI 150CV","","7,4","7,4","194,0","194,0"
"Volkswagen Vehículos Comerciales Transporter 6.1 Kombi Largo 2.0 TDI 150CV 4MO","","7,9","7,9","207,0","207,0"
"Volkswagen Vehículos Comerciales Transporter 6.1 Kombi Largo 2.0 TDI 150CV DSG","","7,9","7,9","207,0","207,0"
"Volkswagen Vehículos Comerciales Transporter 6.1 Kombi Largo 2.0 TI 150CV DSG 4MO","","8,4","8,4","220,0","220,0"
"Volkswagen Vehículos Comerciales Transporter 6.1 Mixto Corto 2.0 TDI 110CV","","7,3","7,3","192,0","192,0"
"Volkswagen Vehículos Comerciales Transporter 6.1 Mixto Corto 2.0 TDI 150CV","","7,3","7,3","191,0","191,0"
"Volkswagen Vehículos Comerciales Transporter 6.1 Mixto Corto 2.0 TDI 150CV 4MO","","7,8","7,8","204,0","204,0"
"Volkswagen Vehículos Comerciales Transporter 6.1 Mixto Corto 2.0 TDI 150CV DSG","","7,8","7,8","204,0","204,0"
"Volkswagen Vehículos Comerciales Transporter 6.1 Mixto Corto 2.0 TDI 150CV DSG 4MO","","8,3","8,3","217,0","217,0"
"Volkswagen Vehículos Comerciales Transporter 6.1 Mixto Largo 2.0 TDI 110CV","","7,4","7,4","194,0","194,0"
"Volkswagen Vehículos Comerciales Transporter 6.1 Mixto Largo 2.0 TDI 150CV","","7,4","7,4","194,0","194,0"
"Volkswagen Vehículos Comerciales Transporter 6.1 Mixto Largo 2.0 TDI 150CV 4MO","","7,9","7,9","207,0","207,0"
"Volkswagen Vehículos Comerciales Transporter 6.1 Mixto Largo 2.0 TDI 150CV DSG","","7,9","7,9","207,0","207,0"
"Volkswagen Vehículos Comerciales Transporter 6.1 Mixto Largo 2.0 TI 150CV DSG 4MO","","8,4","8,4","220,0","220,0"
"Volkswagen Vehículos Comerciales Transporter Kombi Corto 2.0 TDI 102CV","","6,9","7,9","180,0","208,0"
"Volkswagen Vehículos Comerciales Transporter Kombi Corto 2.0 TDI 150CV","","7,5","8,8","196,0","231,0"
"Volkswagen Vehículos Comerciales Transporter Kombi Corto 2.0 TDI 150CV 4M","","8,1","9,1","212,0","237,0"
"Volkswagen Vehículos Comerciales Transporter Kombi Corto 2.0 TDI 150CV 4M DSG","","8,4","10,3","221,0","269,0"
"Volkswagen Vehículos Comerciales Transporter Kombi Corto 2.0 TDI 150CV DSG","","8,0","9,4","209,0","245,0"
"Volkswagen Vehículos Comerciales Transporter Kombi Largo 2.0 TDI 102CV","","7,0","8,0","183,0","210,0"
"Volkswagen Vehículos Comerciales Transporter Kombi Largo 2.0 TDI 150CV","","7,6","8,9","198,0","233,0"
"Volkswagen Vehículos Comerciales Transporter Kombi Largo 2.0 TDI 150CV 4M","","8,2","9,1","215,0","238,0"
"Volkswagen Vehículos Comerciales Transporter Kombi Largo 2.0 TDI 150CV 4M DSG","","8,5","10,3","223,0","270,0"
"Volkswagen Vehículos Comerciales Transporter Kombi Largo 2.0 TDI 150CV DSG","","8,1","9,5","213,0","248,0"
"Volkswagen Vehículos Comerciales Transporter Mixto Corto 2.0 TDI 102CV","","6,9","7,9","180,0","208,0"
"Volkswagen Vehículos Comerciales Transporter Mixto Corto 2.0 TDI 150CV","","7,5","8,8","196,0","231,0"
"Volkswagen Vehículos Comerciales Transporter Mixto Corto 2.0 TDI 150CV 4M","","8,1","9,1","212,0","237,0"
"Volkswagen Vehículos Comerciales Transporter Mixto Corto 2.0 TDI 150CV 4M DSG","","8,4","10,3","221,0","269,0"
"Volkswagen Vehículos Comerciales Transporter Mixto Corto 2.0 TDI 150CV DSG","","8,0","9,4","209,0","245,0"
"Volkswagen Vehículos Comerciales Transporter Mixto Largo 2.0 TDI 102CV","","7,0","8,0","183,0","210,0"
"Volkswagen Vehículos Comerciales Transporter Mixto Largo 2.0 TDI 150CV","","7,6","8,9","198,0","233,0"
"Volkswagen Vehículos Comerciales Transporter Mixto Largo 2.0 TDI 150CV 4M","","8,2","9,1","215,0","238,0"
"Volkswagen Vehículos Comerciales Transporter Mixto Largo 2.0 TDI 150CV 4M DSG","","8,5","10,3","223,0","270,0"
"Volkswagen Vehículos Comerciales Transporter Mixto Largo 2.0 TDI 150CV DSG","","8,1","9,5","213,0","248,0"
"Volkswagen Vehículos Comerciales Transporter Rockton 2.0 TDI 150CV 4M","","8,2","9,0","214,0","235,0"
"Volkswagen Vehículos Comerciales Transporter Rockton 2.0 TDI 150CV DSG 4M","","8,5","9,3","223,0","243,0"
"Volta Motorbikes BCN City 4Kwh","","0,0","0,0","0,0","0,0"
"Volta Motorbikes BCN Forest 4Kwh","","0,0","0,0","0,0","0,0"
"Volta Motorbikes BCN Sport 4Kwh","","0,0","0,0","0,0","0,0"
"Volvo C40 Recharge, AWD, MY22","","0,0","0,0","0,0","0,0"
"Volvo S60 Momentum Pro, Inscription, R-Design B4 (G) FWD Automático, 8 vel., MY21","","6,4","7,3","144,0","164,0"
"Volvo S60 Momentum Pro, Inscription, R-Design B5 (G) FWD Automático, 8 vel., MY21","","6,5","7,6","146,0","170,0"
"Volvo S60 Polestar T8 MY21","","1,7","2,5","29,0","46,0"
"Volvo S60 R-Design e Inscription T4 FWD, Automática, 8 veloc., 5 plazas, MY20","","7,1","8,0","161,0","181,0"
"Volvo S60 R-Design e Inscription T5 FWD, Automática, 8 veloc., 5 plazas, MY20","","7,1","8,0","161,0","181,0"
"Volvo S60 R-Design e Inscription T8 Twin FWD, Automática, 8 veloc., 5 plazas, MY20","","1,5","2,3","36,0","51,3"
"Volvo S60 Recharge (Inscription Expression, Inscription, R-Design Expression, R-Design) T6 Twin AWD MY21","","1,7","2,0","32,1","24,2"
"Volvo S60 Recharge (Inscription Expression, Inscription, R-Design Expression, R-Design) T8 Twin AWD MY21","","1,7","2,0","32,1","24,2"
"Volvo S90 Business Plus, R-Design e Inscription D3 FWD, Automática, 8 veloc., 5 plazas, MY20","","5,6","6,5","147,0","171,0"
"Volvo S90 Business Plus, R-Design e Inscription D3 FWD, Manual, 6 veloc., 5 plazas, MY20","","5,3","6,2","138,0","163,0"
"Volvo S90 Business Plus, R-Design e Inscription D4 FWD, Automática, 8 veloc., 5 plazas, MY20","","5,6","6,5","147,0","171,0"
"Volvo S90 Business Plus, R-Design e Inscription D5 AWD, Automática, 8 veloc., 5 plazas, MY20","","6,5","7,2","169,0","189,0"
"Volvo S90 Business Plus, R-Design e Inscription T4 FWD, Automática, 8 veloc., 5 plazas, MY20","","7,5","8,5","169,0","192,0"
"Volvo S90 Business Plus, R-Design e Inscription T5 FWD, Automática, 8 veloc., 5 plazas, MY20","","7,5","8,5","171,0","193,0"
"Volvo S90 Business Plus, R-Design e Inscription T8 Twin FWD, Automática, 8 veloc., 5 plazas, MY20","","1,8","2,5","39,6","57,1"
"Volvo S90 Momentum Pro, Inscription, R-Design B5 (D) AWD Automático, 8 vel., MY21","","6,5","7,2","169,0","189,0"
"Volvo S90 R-Design, Momentum Pro, Inscription B4 FWD 8 vel. MY21","","6,5","7,7","148,0","176,0"
"Volvo S90 R-Design, Momentum Pro, Inscription B5 FWD 8 vel. MY21","","6,5","7,7","148,0","176,0"
"Volvo S90 R-Design, Momentum Pro, Inscription D3 FWD 6 vel. MY21","","5,3","6,2","138,0","163,0"
"Volvo S90 R-Design, Momentum Pro, Inscription D3 FWD 8 vel. MY21","","5,6","6,5","147,0","171,0"
"Volvo S90 R-Design, Momentum Pro, Inscription D4 FWD 8 vel. MY21","","5,6","6,5","147,0","171,0"
"Volvo S90 R-Design, Momentum Pro, Inscription D5 AWD 8 vel. MY21","","6,5","7,2","169,0","186,0"
"Volvo S90 Recharge (Inscription Expression, Inscription, R-Design Expression, R-Design) T8 Twin AWD MY21","","1,7","2,7","30,0","51,0"
"Volvo Trucks FE 42RA","","0,0","0,0","0,0","0,0"
"Volvo Trucks FE 62TRA","","0,0","0,0","0,0","0,0"
"Volvo Trucks FH 42R3HA","","0,0","0,0","0,0","0,0"
"Volvo Trucks FH 42R3HA","","0,0","0,0","0,0","0,0"
"Volvo Trucks FH 42T3HA","","0,0","0,0","0,0","0,0"
"Volvo Trucks FH 42T3HA","","0,0","0,0","0,0","0,0"
"Volvo Trucks FH 62PT3HA","","0,0","0,0","0,0","0,0"
"Volvo Trucks FH 62PT3HA","","0,0","0,0","0,0","0,0"
"Volvo Trucks FH 62TR3HA","","0,0","0,0","0,0","0,0"
"Volvo Trucks FH 62TR3HA","","0,0","0,0","0,0","0,0"
"Volvo Trucks FH 62TT3HA","","0,0","0,0","0,0","0,0"
"Volvo Trucks FH 62TT3HA","","0,0","0,0","0,0","0,0"
"Volvo Trucks FH 64R3HA","","0,0","0,0","0,0","0,0"
"Volvo Trucks FH 64R3HA","","0,0","0,0","0,0","0,0"
"Volvo Trucks FH 64T3HA","","0,0","0,0","0,0","0,0"
"Volvo Trucks FH 64T3HA","","0,0","0,0","0,0","0,0"
"Volvo Trucks FM 42R3HA","","0,0","0,0","0,0","0,0"
"Volvo Trucks FM 42R3HA","","0,0","0,0","0,0","0,0"
"Volvo Trucks FM 42T3HA","","0,0","0,0","0,0","0,0"
"Volvo Trucks FM 42T3HA","","0,0","0,0","0,0","0,0"